Date,Strategy1,Strategy2,Index
2/5/2007,0.003515038,0.008235882,0.004495165
2/6/2007,0.002998332,-0.002810055,0.003655673
2/7/2007,-0.010608956,-0.006455532,-0.003626658
2/8/2007,0.002163784,0.003083882,0.005735535
2/9/2007,-0.010353041,-0.005750093,-0.004590462
2/12/2007,-0.003805807,0.012415284,0.004454238
2/13/2007,-0.007040187,0.00101948,0.006173807
2/14/2007,0.007871249,0.003548943,0.001884383
2/15/2007,-0.00847043,-0.006693401,-0.002145089
2/16/2007,0.007233158,0.001742934,0.003878807
2/19/2007,-0.003224104,-0.008914121,-0.004981069
2/20/2007,-0.014903324,-0.013675673,-0.008608456
2/21/2007,0.004116483,0.004237606,0.003743845
2/22/2007,-0.008034401,0.003853817,0.003228385
2/23/2007,0.009940435,0.001728361,0.005186284
2/26/2007,-0.026181508,-0.025199944,-0.02309354
2/27/2007,-0.022402336,-0.02838187,-0.018230699
2/28/2007,0.005147297,-0.006933177,-0.008992951
3/1/2007,0.004091059,0.005389722,3.27E-05
3/2/2007,-0.014983194,-0.010083891,-0.009401262
3/5/2007,0.005715778,0.006590808,0.013171142
3/6/2007,-0.005468623,0.004698099,0.002932312
3/7/2007,0.018352395,0.014883005,0.011565013
3/8/2007,0.012521925,-0.00047315,0.002810026
3/9/2007,0.004893886,-4.48E-05,-0.001905463
3/12/2007,-0.01114349,-0.009020733,-0.011566907
3/13/2007,-0.022480238,-0.019436929,-0.02605012
3/14/2007,0.01821841,0.021407507,0.022080757
3/15/2007,-0.001219131,-0.005412726,-0.000423922
3/16/2007,0.005767948,0.007073365,0.009591231
3/19/2007,0.001259549,0.005023272,0.004992406
3/20/2007,0.013374818,0.002589107,0.005867884
3/21/2007,0.011431463,0.009815206,0.009781358
3/22/2007,-0.002175064,-0.002862603,0.003387148
3/23/2007,-0.002124308,-0.011274768,-0.007492823
3/26/2007,-0.000104526,0.007761546,0.000111254
3/27/2007,-0.010177352,-0.001969348,-0.004036487
3/28/2007,-0.002628629,0.005278548,0.009094971
3/29/2007,-0.008430312,-0.000824718,-0.002561589
3/30/2007,0.003773746,0.0050544,0.001188966
4/2/2007,0.004565221,0.012537062,0.008012034
4/3/2007,0.011784313,0.001114245,-0.000219915
4/4/2007,0.006590489,0.006027655,0.005122001
4/5/2007,0.003008225,0.005398905,0.003204477
4/10/2007,0.005143831,-0.001363272,-0.000701175
4/11/2007,-0.007402924,-0.006396336,0.00048337
4/12/2007,0.00634237,0.00302828,0.007169129
4/13/2007,-0.001452468,0.007302517,0.00832508
4/16/2007,0.008218101,-0.000458571,-0.002823732
4/17/2007,-0.009853047,-0.001777048,-0.007448675
4/18/2007,-0.000211627,0.008219961,-0.001364468
4/19/2007,-0.006592832,0.01082399,0.007173245
4/20/2007,0.005898808,-0.002317887,-0.00109453
4/23/2007,-0.003895015,-0.010324859,-0.007747272
4/24/2007,0.00492619,0.011080113,0.005039272
4/25/2007,0.010656364,-0.006099646,0.001160649
4/26/2007,-0.011664321,-0.007651987,-0.007836894
4/27/2007,0.001333858,0.011688923,0.004751741
4/30/2007,-0.009295767,-0.010350486,-0.004589717
5/1/2007,0.014054951,0.014221195,0.010109664
5/2/2007,-0.002274604,0.011715543,0.008219601
5/3/2007,0.009563781,0.006664227,0.010079843
5/4/2007,-0.011627779,-0.007941337,-0.008071233
5/8/2007,-0.001034726,-0.003095869,-0.00012213
5/9/2007,-0.003045198,-0.000566427,-0.003893368
5/10/2007,-0.002083833,0.002092521,0.006376358
5/11/2007,-0.015163346,0.00023747,-0.001553528
5/14/2007,0.013893591,0.005546932,0.001998322
5/15/2007,-0.001211063,-0.003784645,-0.001385379
5/16/2007,0.002158481,0.000650487,0.003018523
5/17/2007,0.028042988,0.011251386,0.009362698
5/18/2007,0.010729808,-0.003596857,-0.000617386
5/21/2007,0.002447081,-0.002392403,-0.004550386
5/22/2007,0.008071752,-0.002560112,0.001483365
5/23/2007,-0.005442859,-0.007444975,-0.007708119
5/24/2007,0.00442383,-0.004596097,0.0007768
5/25/2007,0.002926833,0.006237493,0.005479035
5/29/2007,-0.00464134,0.001679647,-0.000666011
5/30/2007,-0.003625826,-0.002106792,0.002923312
5/31/2007,0.013439321,0.004587763,0.008351708
6/1/2007,-0.005892695,-0.001832616,-0.00188716
6/4/2007,-0.007420688,-0.012222204,-0.004696808
6/5/2007,-0.018931517,-0.015836521,-0.016599325
6/6/2007,0.005038595,-0.000251179,-0.002698269
6/7/2007,-0.00520297,-0.003752784,0
6/8/2007,0.011810587,0.020714603,0.009592474
6/11/2007,0.005132982,-0.014953812,-0.007171679
6/12/2007,0.013018862,0.008570197,0.006011901
6/13/2007,0.009046869,0.013654901,0.013766083
6/14/2007,0.008293666,0.011072026,0.012406202
6/15/2007,-0.002040349,-0.009784936,-0.004292674
6/18/2007,-0.008135943,-0.005149538,-0.00795107
6/19/2007,0.004808714,-0.002503361,-0.000135334
6/20/2007,-0.005118968,-0.012663921,-0.008015881
6/21/2007,-0.001900662,-0.000764216,-0.004335961
6/22/2007,-0.010065708,0.004193696,0.003197612
6/25/2007,0.004081595,-0.005021908,-0.004416854
6/26/2007,-0.008791511,-0.005421749,-0.004832833
6/27/2007,0.001270269,0.007798105,0.00669465
6/28/2007,0.011453215,0.00606068,0.005569674
6/29/2007,0.017667689,-0.00716113,-0.002618078
7/2/2007,0.013193284,0.004144611,0.007465178
7/3/2007,0.011859462,0.01048594,0.005015211
7/4/2007,-0.019796901,-0.006460998,-0.005679519
7/5/2007,0.007737073,0.018081604,0.008274054
7/6/2007,4.89E-05,0.000397018,0.003378126
7/9/2007,-0.018763385,-0.012037947,-0.012185857
7/10/2007,0.002334116,-0.006187193,-0.002382784
7/11/2007,0.023187108,0.009751759,0.012486584
7/12/2007,-0.002435122,-0.000201483,0.002836795
7/13/2007,-0.006541101,-0.003547431,-0.00282877
7/16/2007,-0.010627682,-0.007232495,-0.005763172
7/17/2007,-0.0147828,-0.008586276,-0.013815681
7/18/2007,0.015975013,0.009945739,0.011131245
7/19/2007,-0.001514287,-0.004048703,-0.008282883
7/20/2007,0.002740272,0.017942965,0.005952743
7/23/2007,-0.009140446,-0.014931345,-0.018975303
7/24/2007,-0.00874573,-0.006788219,-0.006832136
7/25/2007,-0.03150328,-0.033069252,-0.031467394
7/26/2007,-0.015610073,-0.010273941,-0.005758894
7/27/2007,0.001853242,0.000723933,-0.001464152
7/30/2007,0.021412956,0.022192451,0.024814296
7/31/2007,-0.029027861,-0.021675925,-0.01721671
8/1/2007,0.002092579,0.014600116,0.007951237
8/2/2007,-0.006489067,-0.01664529,-0.012062918
8/3/2007,-0.005605958,-0.000633286,-0.005655254
8/6/2007,0.013681506,0.024185884,0.019340453
8/7/2007,0.016359836,0.01416109,0.013489095
8/8/2007,-0.006831005,-0.020307802,-0.019190166
8/9/2007,-0.040545336,-0.032083373,-0.037138028
8/10/2007,0.041906598,0.029304201,0.029925641
8/13/2007,-0.015201831,-0.009952403,-0.012140215
8/14/2007,-0.020992543,-0.012997743,-0.005566859
8/15/2007,-0.036653895,-0.036104431,-0.040986692
8/16/2007,0.043617381,0.034715561,0.035040707
8/17/2007,0.005030851,0.000777797,0.002391082
8/20/2007,-0.000222016,0.0084531,0.001217366
8/21/2007,0.020097944,0.027313648,0.018057541
8/22/2007,-0.002527248,0.000488043,0.000145255
8/23/2007,0.008223405,0.00638157,0.003743807
8/24/2007,-0.018059987,-0.01467458,-0.018954679
8/28/2007,0.004470361,0.002345034,0.00491626
8/29/2007,0.020115926,0.017653215,0.013013274
8/30/2007,0.020126528,0.015128668,0.01469736
8/31/2007,-0.002544155,0.006455408,0.0018879
9/3/2007,0.01119163,0.011083935,0.009754244
9/4/2007,-0.024847881,-0.018332083,-0.016638439
9/5/2007,0.005845898,0.000194184,0.0067935
9/6/2007,-0.018732572,-0.026082441,-0.019340123
9/7/2007,-0.007934237,-0.011495939,-0.009222768
9/10/2007,0.032187426,0.030947033,0.023899187
9/11/2007,0.015098339,0.008219963,0.004060057
9/12/2007,0.012634182,0.012416078,0.009149726
9/13/2007,-0.005769787,-0.005649001,-0.011722372
9/14/2007,-0.00752661,-0.01277259,-0.016933522
9/17/2007,0.007479395,0.019211298,0.016254771
9/18/2007,0.034775516,0.026450024,0.028122165
9/19/2007,0.006189146,-0.000223082,-0.004798762
9/20/2007,0.010243242,0.004512719,0.004308602
9/21/2007,-0.006273901,0.002646839,0.001424876
9/24/2007,-0.01070005,-0.007296089,-0.010671368
9/25/2007,-0.001104031,0.011776911,0.005643359
9/26/2007,0.000307325,0.009706796,0.008300948
9/27/2007,-0.013734831,-0.002345594,-0.003021707
9/28/2007,-0.001968936,0.009830754,0.006092658
10/1/2007,-0.002026409,-0.002479764,-0.000891457
10/2/2007,0.023921196,0.000451268,0.005353517
10/3/2007,-0.007023912,0.005609588,0.001943322
10/4/2007,0.007796235,0.005139374,0.007315322
10/5/2007,-0.01049088,-0.005914372,-0.008323479
10/8/2007,0.012360923,0.013936585,0.01138987
10/9/2007,-0.00741258,0.001408961,0.002660459
10/10/2007,0.017014818,0.014079404,0.013794663
10/11/2007,0.014753098,-0.003376344,0.000922002
10/12/2007,-0.01432064,-0.006311508,-0.012806989
10/15/2007,-0.006582654,-0.001351509,-0.004545112
10/16/2007,0.003742224,0.01133889,0.009585292
10/17/2007,-0.010233332,-0.007109356,-0.010228073
10/18/2007,-0.026189058,-0.023307932,-0.012330923
10/19/2007,-0.01233044,-0.008317511,-0.010508739
10/22/2007,0.008183963,0.008557749,0.00846841
10/23/2007,-0.001504804,-0.012475325,-0.004912496
10/24/2007,0.005059066,0.020178555,0.014547979
10/25/2007,0.009771517,0.016285501,0.012925201
10/26/2007,0.013192625,0.009050271,0.006710402
10/29/2007,-0.010278007,-0.001973527,-0.007008649
10/30/2007,-0.002375273,0.005751464,0.009400811
10/31/2007,-0.011071075,-0.028235653,-0.020158891
11/1/2007,0.002758054,-0.012473611,-0.008426838
11/2/2007,-0.016577326,-0.010316136,-0.01059627
11/5/2007,-0.001428821,0.006664527,0.00208933
11/6/2007,-0.011385789,-0.009836352,-0.01386894
11/7/2007,-0.009460374,0.001607172,-0.000501167
11/8/2007,-0.016181251,-0.012399573,-0.012065372
11/9/2007,0.010010875,0.008419357,0.005234024
11/12/2007,0.011903785,0.004444326,0.003865634
11/13/2007,0.005689612,0.011883686,0.010954986
11/14/2007,-0.010171313,-0.015545922,-0.011271591
11/15/2007,-0.003477864,-0.005318847,-0.010755393
11/16/2007,-0.039295512,-0.031713111,-0.027085453
11/19/2007,0.021663313,0.013166996,0.017268984
11/20/2007,-0.020746838,-0.016555919,-0.024989962
11/21/2007,0.004614666,0.01254525,0.013902387
11/22/2007,0.01395402,0.017150944,0.017350901
11/23/2007,-0.015976159,-0.012159931,-0.013030772
11/26/2007,0.003221866,-0.007602117,-0.006439608
11/27/2007,0.029401352,0.025312194,0.026951325
11/28/2007,0.006928234,0.012817502,0.006802829
11/29/2007,0.010369586,0.013458415,0.01313572
11/30/2007,-0.013355784,-0.003490135,-0.007135639
12/3/2007,-0.022533897,-0.015381255,-0.011179657
12/4/2007,0.034996609,0.034890354,0.028280973
12/5/2007,0.001086609,0.006297792,-0.001262743
12/6/2007,0.011384232,0.00866076,0.01068521
12/7/2007,-0.005387728,-0.00208489,0.001601855
12/10/2007,-0.012004761,-0.006107293,-0.004340939
12/11/2007,0.011046881,0.00089986,0.00350319
12/12/2007,-0.033750062,-0.025645714,-0.029817982
12/13/2007,0.008005847,0.002466792,0.005153829
12/14/2007,-0.019559944,-0.010807864,-0.018633735
12/17/2007,-0.005678933,0.004982389,0.000238937
12/18/2007,0.019333085,0.000765953,0.000828118
12/19/2007,0.010597371,0.013392124,0.009722333
12/20/2007,0.016802113,0.014894634,0.013946672
12/21/2007,0.005083364,0.007750977,0.00702507
12/24/2007,0.012106337,-0.0027477,0.002855247
12/27/2007,-0.009406545,0.000263146,-0.003216473
12/28/2007,-0.00546239,0.00527934,-0.003087897
12/31/2007,0.004505082,-0.009365759,-0.006225898
1/2/2008,0.022648226,0.009277996,0.009771378
1/3/2008,-0.0126855,-0.018634425,-0.020202488
1/4/2008,-0.000487271,-0.003345317,-0.002016224
1/7/2008,0.002588626,-0.002666851,0.003282984
1/8/2008,-0.018232223,-0.018268123,-0.013183356
1/9/2008,-0.016421186,-0.007165695,-0.007971049
1/10/2008,-0.010454675,-0.008112558,-0.00332653
1/11/2008,0.002908958,0.002331698,0.002208965
1/14/2008,-0.022408447,-0.02831857,-0.030583844
1/15/2008,-0.004089252,-0.010328645,-0.013724774
1/16/2008,-0.02001863,-0.003829394,-0.006814855
1/17/2008,0.004284373,0.003104431,-0.000118596
1/18/2008,-0.045736061,-0.051219088,-0.054814714
1/21/2008,0.022892578,0.029577933,0.029023699
1/22/2008,-0.015390558,-0.020217972,-0.022787059
1/23/2008,0.046134366,0.052040708,0.047510385
1/24/2008,-0.013466323,0.002253801,-0.001157289
1/25/2008,-0.000927702,-0.008955713,-0.013647981
1/28/2008,0.000897397,0.014880018,0.016635285
1/29/2008,-0.015760372,-0.017275677,-0.008139061
1/30/2008,0.012173805,0.009661549,0.007280763
1/31/2008,0.018366566,0.02748785,0.025409028
2/1/2008,-0.001274645,0.000690019,-0.000497578
2/4/2008,-0.032474819,-0.026211053,-0.026252033
2/5/2008,0.00179113,0.003079643,0.001261077
2/6/2008,-0.027700768,-0.022610878,-0.025751438
2/7/2008,0.007727633,0.01566022,0.010464527
2/8/2008,-0.01119997,-0.014579622,-0.013191563
2/11/2008,0.043355685,0.041185442,0.035443348
2/12/2008,-0.009044446,-0.005306131,-0.005059222
2/13/2008,-0.017690159,0.005949239,-0.000136052
2/14/2008,-0.009238654,-0.010049998,-0.015597095
2/15/2008,0.03416244,0.033533193,0.030980026
2/19/2008,-0.013323721,-0.013502756,-0.012284436
2/20/2008,0.011432627,0.005466033,0.006549477
2/21/2008,-0.008127332,-0.015019902,-0.007366576
2/22/2008,0.023636213,0.016180403,0.018850301
2/25/2008,0.016139506,0.020239913,0.014651221
2/26/2008,0.004132342,-0.001332117,-0.001790584
2/27/2008,-0.007983636,-0.016140161,-0.018234181
2/28/2008,-0.008289386,-0.015249351,-0.013644669
2/29/2008,-0.009723134,-0.00796233,-0.011165304
3/3/2008,-0.010062069,-0.008400636,-0.008747809
3/4/2008,0.02318329,0.019993196,0.014875947
3/5/2008,-0.007856566,-0.008143078,-0.014879986
3/6/2008,-0.008617285,-0.012426326,-0.011532325
3/7/2008,-0.01211263,-0.012445913,-0.012421271
3/10/2008,0.01461644,0.014358838,0.01088984
3/11/2008,0.00561777,0.017908267,0.015113173
3/12/2008,-0.003637287,-0.015178909,-0.014541929
3/13/2008,-0.008874386,-0.017773718,-0.010663341
3/14/2008,-0.053202992,-0.030603341,-0.038585152
3/17/2008,0.037188387,0.036856001,0.035350177
3/18/2008,-0.014602398,-0.009344712,-0.010738878
3/19/2008,-0.010280591,-0.009504369,-0.009088286
3/20/2008,0.031957292,0.035779071,0.03528534
3/25/2008,-0.021621562,-0.004862683,-0.005044735
3/26/2008,0.001216456,0.008798952,0.010087626
3/27/2008,-0.001996353,-0.00443276,-0.00430258
3/28/2008,-0.006487453,0.006665798,0.001616048
3/31/2008,0.03498272,0.035238924,0.026393785
4/1/2008,0.026289409,0.011252685,0.010815706
4/2/2008,-0.017299954,-0.000814319,-0.004158285
4/3/2008,0.01745602,0.005572414,0.009471594
4/4/2008,0.00933998,0.016996028,0.0113837
4/7/2008,-0.014314514,-0.003945271,-0.004089912
4/8/2008,0.014850573,0.007836708,-0.001051718
4/9/2008,0.009965941,-0.009933583,-0.003141764
4/10/2008,-0.01845903,-0.016753377,-0.011667868
4/11/2008,-0.015579989,-0.011776032,-0.010838775
4/14/2008,0.010639293,0.015760143,0.012912408
4/15/2008,0.036005537,0.025548439,0.02358259
4/16/2008,-0.019471808,-0.011585987,-0.010882869
4/17/2008,0.006716528,0.016337572,0.012724901
4/18/2008,-0.000780005,9.33E-05,-0.000577892
4/21/2008,-0.002494992,-0.002726859,-0.003023294
4/22/2008,0.000800274,-0.000543138,0.008103137
4/23/2008,-0.010997036,0.003789695,-0.005407982
4/24/2008,0.002769346,0.00644185,0.006726494
4/25/2008,0.003150312,-0.000739739,-0.000164166
4/28/2008,-0.005570879,-0.000867695,-0.000164193
4/29/2008,-0.012257565,-0.008421304,-0.000344862
4/30/2008,0.014862462,-0.000940525,0
5/1/2008,0.020718451,0.019939698,0.02106024
5/2/2008,-0.002223547,0.003942579,-4.83E-05
5/6/2008,0.010825337,0.007376647,0.007369031
5/7/2008,0.002424211,0.005978094,0.001565245
5/8/2008,-0.004710179,-0.005914187,-0.01054092
5/9/2008,0.002544317,0.002720042,0.002562574
5/12/2008,0.004069203,-0.002608358,-0.001398579
5/13/2008,-0.002523701,0.00347936,0.000660024
5/14/2008,0.002313335,0.001696225,0.005759331
5/15/2008,0.002509234,0.00439686,0.008397581
5/16/2008,-0.00375583,0.008808659,0.011452501
5/19/2008,-0.02314964,-0.024779356,-0.028997099
5/20/2008,-0.007407345,-0.002134005,0.001049809
5/21/2008,-0.003956702,-0.00516646,-0.002662106
5/22/2008,-0.013856262,-0.01195732,-0.01525495
5/23/2008,0.009325383,-0.007017714,-0.004731162
5/27/2008,0.011409929,0.001773178,0.001832137
5/28/2008,0.0014194,-0.004839528,-0.000247133
5/29/2008,-0.003744487,-0.003134802,-0.002406025
5/30/2008,0.001777339,-0.009336281,-0.00758239
6/2/2008,0.012667585,0.011240284,0.008339437
6/3/2008,-0.017005269,-0.017033367,-0.014460934
6/4/2008,0.00767809,0.002114741,0.004221035
6/5/2008,-0.014236157,-0.022723205,-0.014761563
6/6/2008,-0.004085627,-0.004100333,-0.004943455
6/9/2008,-0.008031601,-0.011476244,-0.008557915
6/10/2008,-0.012964373,-0.022440315,-0.01784703
6/11/2008,0.004229862,0.017793725,0.011741478
6/12/2008,0.010208127,0.001509308,0.002124169
6/13/2008,-0.00680605,-0.001701507,-0.001413111
6/16/2008,0.01061928,0.017573639,0.011614262
6/17/2008,-0.011673408,-0.020974346,-0.017912281
6/18/2008,-0.002646232,-0.012936334,-0.008424673
6/19/2008,-0.013251773,-0.014673052,-0.015345806
6/20/2008,-0.000611385,0.008201236,0.008255053
6/23/2008,-0.023849829,-0.004997535,-0.005734754
6/24/2008,0.008459141,0.008562098,0.005572613
6/25/2008,-0.018832455,-0.034047662,-0.02610261
6/26/2008,-0.000392938,-0.006536521,0.002120257
6/27/2008,0.017006745,0.022022376,0.017360169
6/30/2008,-0.024348854,-0.024634847,-0.025951403
7/1/2008,-0.013150681,-0.005810958,-0.0097812
7/2/2008,0.014339834,0.001933021,0.009269668
7/3/2008,-0.013080077,-0.010747266,-0.011649564
7/4/2008,0.028585371,0.016286525,0.018456252
7/7/2008,-0.014036619,-0.007717444,-0.01309703
7/8/2008,0.025605899,0.01354191,0.016377171
7/9/2008,-0.023131582,-0.018619925,-0.022207755
7/10/2008,-0.029581605,-0.030597097,-0.026855071
7/11/2008,-0.002010301,0.010652021,0.007374183
7/14/2008,-0.027235169,-0.022201445,-0.024243453
7/15/2008,-0.00757946,-0.001254372,-0.004118409
7/16/2008,0.019565833,0.028106229,0.026346445
7/17/2008,0.020499912,0.016872777,0.017044057
7/18/2008,0.009946697,0.00398812,0.005189346
7/21/2008,-0.007951712,-0.001881054,-0.007438521
7/22/2008,0.013895984,0.019081754,0.015995228
7/23/2008,-0.013763574,-0.013078781,-0.016073689
7/24/2008,-0.014147055,-0.000570393,-0.001808925
7/25/2008,-0.004070172,-0.00260547,-0.007473004
7/28/2008,0.008903288,-0.001165121,0.00124233
7/29/2008,0.024875832,0.012928555,0.019081817
7/30/2008,-0.011938746,0.004564346,-0.001623407
7/31/2008,-0.009916294,-0.003225577,-0.010569301
8/1/2008,-0.006699985,-0.005346525,-0.006442938
8/4/2008,0.027647324,0.021893771,0.025243412
8/5/2008,0.010085019,0.009038539,0.005793382
8/6/2008,0.003254912,-0.007927337,-0.001567598
8/7/2008,0.006457606,0.005596753,0.002136011
8/8/2008,0.004353269,0.011435363,0.009582453
8/11/2008,-0.0111517,-0.003532964,-0.001317262
8/12/2008,-0.02204143,-0.016609551,-0.015520824
8/13/2008,0.020339228,0.004574808,0.008956429
8/14/2008,-0.005075681,-0.007934738,-0.007749118
8/15/2008,-0.000137407,-0.001165702,-0.000843294
8/18/2008,-0.0256138,-0.025441357,-0.02381564
8/19/2008,0.026010558,0.015836627,0.009660928
8/20/2008,0.00660712,-0.004295324,-0.000297852
8/21/2008,0.014683056,0.019285786,0.025213214
8/22/2008,-0.010983262,-0.005873728,-0.006339
8/26/2008,0.017217074,0.012235926,0.010492259
8/27/2008,0.013815313,0.012733677,0.01322335
8/28/2008,0.015140899,0.008889297,0.006320074
8/29/2008,-0.013244805,-0.013442704,-0.005996523
9/1/2008,0.001612404,0.005711908,0.003194831
9/2/2008,-0.026637769,-0.017507962,-0.021527568
9/3/2008,-0.036821995,-0.024745948,-0.025019547
9/4/2008,-0.015298891,-0.02769062,-0.022640383
9/5/2008,0.039762949,0.039220033,0.0392314
9/8/2008,-0.009366734,6.41E-05,-0.005636854
9/9/2008,-0.006069131,-0.012591956,-0.009121796
9/10/2008,-0.008070652,-0.011675273,-0.008907607
9/11/2008,0.011137103,0.018855575,0.018483002
9/12/2008,-0.02988844,-0.031688558,-0.039230528
9/15/2008,-0.029477838,-0.038751865,-0.034318435
9/16/2008,-0.02520263,-0.01762988,-0.022524674
9/17/2008,0.003450118,-0.009458884,-0.006595554
9/18/2008,0.089460257,0.086303295,0.088381148
9/19/2008,-0.012785622,-0.012420185,-0.014120837
9/22/2008,-0.028875617,-0.016141538,-0.019135649
9/23/2008,-0.009933328,-0.001826645,-0.00788536
9/24/2008,0.012186383,0.02555728,0.019899521
9/25/2008,-0.02933787,-0.024465484,-0.020877429
9/26/2008,-0.053538981,-0.052636571,-0.053001867
9/29/2008,0.024807344,0.019865387,0.01736947
9/30/2008,0.013035276,0.012674558,0.011647119
10/1/2008,-0.01101761,-0.021223587,-0.018005484
10/2/2008,0.03745279,0.012748762,0.022585878
10/3/2008,-0.077696035,-0.07500905,-0.078529406
10/6/2008,0.016773296,0.003664032,0.003486446
10/7/2008,-0.052174954,-0.049775629,-0.051789282
10/8/2008,-0.005846252,-0.010461255,-0.012114411
10/9/2008,-0.080452068,-0.091097216,-0.088483472
10/10/2008,0.083145376,0.075700548,0.082602172
10/13/2008,0.036486996,0.030159026,0.032253518
10/14/2008,-0.073290148,-0.077048946,-0.071594374
10/15/2008,-0.042755958,-0.049951425,-0.053485636
10/16/2008,0.03814714,0.050353732,0.052209043
10/17/2008,0.053776522,0.050502435,0.054073345
10/20/2008,-0.031595012,-0.013319025,-0.012375371
10/21/2008,-0.04668563,-0.04435849,-0.044636735
10/22/2008,0.014853863,0.005367897,0.011606325
10/23/2008,-0.038367955,-0.048233971,-0.050002446
10/24/2008,-0.000695133,-0.00429446,-0.007931194
10/27/2008,0.027939624,0.024394707,0.019155895
10/28/2008,0.090127762,0.080527475,0.080506316
10/29/2008,0.009074277,0.010981786,0.011573365
10/30/2008,0.020339376,0.020323193,0.019969242
10/31/2008,0.020546877,0.015972365,0.015077788
11/3/2008,0.044814516,0.053370736,0.04415637
11/4/2008,-0.030320987,-0.028550243,-0.023450803
11/5/2008,-0.073442237,-0.057622833,-0.057011058
11/6/2008,0.016677578,0.027377721,0.021674001
11/7/2008,0.007691975,0.006877954,0.008911798
11/10/2008,-0.038318523,-0.033770474,-0.035695633
11/11/2008,-0.005027095,-0.016169296,-0.015235359
11/12/2008,-0.005052833,-0.000564376,-0.003060736
11/13/2008,0.021271389,0.016921414,0.015302696
11/14/2008,-0.02859904,-0.024411132,-0.023812899
11/17/2008,0.012055493,0.022022553,0.01846474
11/18/2008,-0.043251949,-0.052099531,-0.048188191
11/19/2008,-0.034642637,-0.027974789,-0.032628504
11/20/2008,-0.036082064,-0.03085634,-0.024258065
11/21/2008,0.089851577,0.098116467,0.09838667
11/24/2008,-0.006548443,0.005517498,0.004406453
11/25/2008,-0.001772639,-0.000909721,-0.004459042
11/26/2008,0.024973046,0.016948438,0.017675247
11/27/2008,0.012179085,0.018433506,0.014647074
11/28/2008,-0.053079923,-0.050615593,-0.051888993
12/1/2008,0.023954085,0.00993209,0.014118805
12/2/2008,0.021301017,0.013182966,0.011423998
12/3/2008,0.000133065,-0.01160643,-0.001534772
12/4/2008,-0.012443146,-0.026027491,-0.027428187
12/5/2008,0.07148361,0.059869005,0.061910406
12/8/2008,0.020763974,0.020546163,0.018883282
12/9/2008,-0.003349819,-0.004776342,-0.003195399
12/10/2008,0.009376485,0.004272285,0.004900053
12/11/2008,-0.028244083,-0.02427192,-0.024677011
12/12/2008,0.003748944,-0.001796061,-0.000654144
12/15/2008,-0.00023972,0.00371716,0.007363942
12/16/2008,0.004668247,-0.00052379,0.003504212
12/17/2008,0.00379864,0.003361507,0.001503168
12/18/2008,-0.016850002,-0.009969332,-0.010113838
12/19/2008,-0.005969687,-0.009975395,-0.008794234
12/22/2008,0.005174794,0.007600783,0.001600301
12/23/2008,-0.0093398,-0.008469029,-0.009257519
12/24/2008,0.026120259,0.027590056,0.024379832
12/29/2008,0.012327685,0.016397216,0.01696995
12/30/2008,0.02075651,0.00313632,0.009447492
12/31/2008,0.028769665,0.025958732,0.028776329
1/2/2009,-0.002853243,0.008767942,0.003901969
1/5/2009,0.013441782,0.014193951,0.012948729
1/6/2009,-0.023456339,-0.029600056,-0.028325681
1/7/2009,0.002530644,0.001159904,-0.00046589
1/8/2009,-0.027987198,-0.018025197,-0.012629289
1/9/2009,0.007233662,-0.004735765,-0.005012926
1/12/2009,-0.003733017,-0.001610571,-0.006122633
1/13/2009,-0.056461877,-0.046554793,-0.049669251
1/14/2009,-0.018237588,-0.014133301,-0.014232407
1/15/2009,-0.000649262,0.005269288,0.006308995
1/16/2009,-0.024261999,-0.007632151,-0.009307709
1/19/2009,-0.007266158,-0.011918946,-0.004162103
1/20/2009,-0.006734338,0.001740583,-0.007699076
1/21/2009,-0.012484048,-0.000240942,-0.001896598
1/22/2009,-0.002723072,0.001027383,7.40E-05
1/23/2009,0.03927911,0.038510128,0.038618137
1/26/2009,-0.003860788,-0.003872006,-0.003468757
1/27/2009,0.018717539,0.018272119,0.024032043
1/28/2009,-0.018302492,-0.024104068,-0.024469175
1/29/2009,-0.014368609,-0.010278963,-0.00966564
1/30/2009,-0.019715625,-0.016902006,-0.017302873
2/2/2009,0.022451272,0.024974173,0.021261465
2/3/2009,0.01239508,0.015274029,0.015392004
2/4/2009,-0.00061713,-0.007876803,7.09E-05
2/5/2009,0.014963771,0.013442942,0.014897491
2/6/2009,0.0113941,0.003318012,0.003658054
2/9/2009,-0.013862064,-0.017893559,-0.02193797
2/10/2009,0.011971212,0.005693956,0.005031924
2/11/2009,-0.001490868,-0.001335717,-0.007580946
2/12/2009,0.000504819,-0.000168828,-0.002998429
2/13/2009,-0.02057187,-0.019465645,-0.013080008
2/16/2009,-0.032259394,-0.03214552,-0.024354261
2/17/2009,-0.01174319,-6.06E-05,-0.006767309
2/18/2009,-0.004503338,0.00310091,0.002895078
2/19/2009,-0.026921505,-0.029426042,-0.032176986
2/20/2009,-0.00426833,-0.012413259,-0.00987375
2/23/2009,0.008476675,-0.013621373,-0.008907471
2/24/2009,0.004616352,0.004914739,0.008542082
2/25/2009,0.019384604,0.015128383,0.017303196
2/26/2009,-0.014500503,-0.01862672,-0.021835734
2/27/2009,-0.044364389,-0.059199004,-0.053340644
3/2/2009,-0.030261449,-0.02888339,-0.031358597
3/3/2009,0.042616208,0.03703071,0.038096865
3/4/2009,-0.039178923,-0.030343939,-0.031816561
